Dateiname	Sprachtyp	Level	URL	Verfasser_in	Datum	Herausgeber_in	Überprüfung	Siegel	Original-Lizenz	Korpus	Textsorte	Herausgeber_in_anno	Kommentar_textsorte
m_690_easy	Leicht	A1	https://hurraki.de/wiki/PEGIDA	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_691_easy	Leicht	A1	https://hurraki.de/wiki/Schwanger	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_693_easy	Leicht	A1	https://hurraki.de/wiki/Diagnose	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_694_easy	Leicht	A1	https://hurraki.de/wiki/Kyoto_Protokoll	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_695_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=90&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=E&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=24a24e8efbf6f1552b8fdc56f9cc12f1	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_696_easy	Leicht	A1	https://hurraki.de/wiki/Weltern%C3%A4hrungstag	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_697_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=22&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=A&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=87714c7218b22ca89768fc1e09282663	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_698_easy	Leicht	A1	https://hurraki.de/wiki/Little_Italy_(New_York_City)	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_699_easy	Leicht	A1	https://hurraki.de/wiki/Bildtafel	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_700_easy	Leicht	A1	https://hurraki.de/wiki/Berliner_Erkl%C3%A4rung_(Alliierte)	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_701_easy	Leicht	A1	https://hurraki.de/wiki/Spr%C3%B6ssling	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_704_easy	Leicht	A1	https://hurraki.de/wiki/Fachkr%C3%A4ftemangel	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_705_easy	Leicht	A1	https://hurraki.de/wiki/Blende	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_706_easy	Leicht	A1	https://hurraki.de/wiki/Euthanasie	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_707_easy	Leicht	A1	https://hurraki.de/blog/qualifizierung-in-leichter-sprache-2/	NA	2017	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_708_easy	Leicht	A1	https://hurraki.de/wiki/Individuell	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_709_easy	Leicht	A1	https://hurraki.de/wiki/Freie_Software	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_710_easy	Leicht	A1	https://hurraki.de/wiki/B%C3%BCrgerkrieg_in_Syrien	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_711_easy	Leicht	A1	https://hurraki.de/wiki/Smartlet	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_712_easy	Leicht	A1	https://hurraki.de/wiki/Augenzeuge	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_713_easy	Leicht	A1	https://hurraki.de/wiki/Nadeschda_Tolokonnikowa	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_714_easy	Leicht	A1	https://hurraki.de/wiki/Ramadan	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_715_easy	Leicht	A1	https://hurraki.de/wiki/Schriftdolmetscher	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_716_easy	Leicht	A1	https://hurraki.de/wiki/Liebe	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_717_easy	Leicht	A1	https://hurraki.de/wiki/Michail_Borissowitsch_Chodorkowski	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_718_easy	Leicht	A1	https://hurraki.de/wiki/Spracherkennung	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_719_easy	Leicht	A1	https://hurraki.de/wiki/Linux	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_720_easy	Leicht	A1	https://hurraki.de/wiki/Schachweltmeisterschaft_2014	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_721_easy	Leicht	A1	https://hurraki.de/wiki/Blind_Date	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_722_easy	Leicht	A1	https://hurraki.de/wiki/Hansdampf_in_allen_Gassen	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_724_easy	Leicht	A1	https://hurraki.de/wiki/Apparat	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_725_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=221&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=R&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=54281cb23ff9c9865628315d24a8321d	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_726_easy	Leicht	A1	https://hurraki.de/wiki/Open_Educational_Resources	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_727_easy	Leicht	A1	https://hurraki.de/wiki/Internationaler_Tag_der_Kinder,_die_unschuldig_zu_Aggressionsopfern_geworden_sind	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_728_easy	Leicht	NA	https://www.stadt-koeln.de/leben-in-koeln/soziales/gebuehren-der-stadt-koeln	NA	2017	Stadt Köln 	NA	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Sonstige Behörde	NA
m_729_easy	Leicht	A1	https://hurraki.de/wiki/Bundeskabinett	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_731_easy	Leicht	A1	https://hurraki.de/blog/frauen%c2%b7beratung-burscheid-in-leichter-sprache/	NA	2018	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_732_easy	Leicht	A1	https://hurraki.de/wiki/K%C3%BCnstliche_Intelligenz	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_733_easy	Leicht	A1	https://hurraki.de/wiki/Lady_Gaga	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_734_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=227&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=S&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=30f274ddf584bd35fd8b76cdcaa84e25	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_735_easy	Leicht	A1	https://hurraki.de/wiki/Gewichtmachen	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_736_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=98&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=F&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=c39aa151d8566585a349376f696d696a	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_737_easy	Leicht	A1	https://hurraki.de/wiki/Fracking	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_739_easy	Leicht	A1	https://hurraki.de/wiki/Rummel	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_740_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=52&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=B&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=2441126e585a2c6158f0eeb877eadff4	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_741_easy	Leicht	A1	https://hurraki.de/wiki/Zupfinstrument	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_742_easy	Leicht	A1	https://hurraki.de/wiki/Deutlich	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_743_easy	Leicht	A1	https://hurraki.de/wiki/Kalter_Krieg	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_744_easy	Leicht	A1	https://hurraki.de/wiki/Kurschatten	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_745_easy	Leicht	A1	https://hurraki.de/wiki/Alter	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_746_easy	Leicht	A1	https://hurraki.de/wiki/Rollstuhlcurling	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_747_easy	Leicht	A1	https://hurraki.de/wiki/Antibabypille	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_748_easy	Leicht	A1	https://hurraki.de/wiki/Zeitverschiebung	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_749_easy	Leicht	A1	https://hurraki.de/wiki/Spina_bifida	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_750_easy	Leicht	A1	https://hurraki.de/wiki/Dreik%C3%B6nigstreffen_(am_6._Januar)	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_751_easy	Leicht	A1	https://hurraki.de/wiki/Sputnik_Moment	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_752_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=81&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=18149f258f0ff7d9e61b761aa6610d52	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_753_easy	Leicht	A1	https://hurraki.de/wiki/Trollface	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_754_easy	Leicht	A1	https://hurraki.de/wiki/Dingi	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_755_easy	Leicht	A1	https://hurraki.de/wiki/Denkfabrik	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_756_easy	Leicht	A1	https://hurraki.de/wiki/Stierkampf	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_757_easy	Leicht	A1	https://hurraki.de/blog/leichte-sprache-statt-behoerden%c2%b7deutsch/	NA	2018	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_758_easy	Leicht	A1	https://hurraki.de/wiki/Rorschachtest	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_759_easy	Leicht	A1	https://hurraki.de/wiki/Akronym	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_761_easy	Leicht	A1	https://hurraki.de/wiki/Foppen	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_763_easy	Leicht	A1	https://hurraki.de/wiki/Mindestlohn	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_764_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=289&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=3275b4a741ff7b97b8b338ce5dd9247c	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_765_easy	Leicht	A1	https://hurraki.de/wiki/Feiertag	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_766_easy	Leicht	A1	https://hurraki.de/wiki/Aperitif	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_767_easy	Leicht	A1	https://hurraki.de/blog/das-leibniz-institut-in-leichter-sprache/	NA	2017	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_768_easy	Leicht	A1	https://hurraki.de/wiki/Ranklotzen	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_769_easy	Leicht	A1	https://hurraki.de/wiki/Universal_Media_Disc	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_770_easy	Leicht	A1	https://hurraki.de/wiki/SIM-Karte	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_771_easy	Leicht	A1	https://hurraki.de/wiki/Mondfinsternis	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_772_easy	Leicht	A1	https://hurraki.de/wiki/Hochrechnung	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_773_easy	Leicht	A1	https://hurraki.de/wiki/Satire	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_774_easy	Leicht	A1	https://hurraki.de/wiki/Entnazifizierung	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_776_easy	Leicht	A1	https://hurraki.de/wiki/Pr%C3%A4ambel	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_777_easy	Leicht	A1	https://hurraki.de/wiki/Gymnasium	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_778_easy	Leicht	A1	https://hurraki.de/wiki/Free_Hugs	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_780_easy	Leicht	A1	https://hurraki.de/wiki/Frohes_neues_Jahr	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_781_easy	Leicht	A1	https://hurraki.de/wiki/Gleichberechtigung	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_782_easy	Leicht	NA	http://rechtleicht.at/?p=1457	NA	2017	Bundesministerium für Bildung	NA	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
m_783_easy	Leicht	A1	https://hurraki.de/wiki/Orthographie	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_784_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=61&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=B&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=b91bd415c61d74960e813600b724141c	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_785_easy	Leicht	A1	https://hurraki.de/wiki/B%C3%BCrgerentscheid	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_786_easy	Leicht	A1	https://hurraki.de/wiki/Gegebenenfalls	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_787_easy	Leicht	A1	https://hurraki.de/blog/palliativ%c2%b7medizin-in-leichter-sprache-2/	NA	2018	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_788_easy	Leicht	A1	https://hurraki.de/wiki/Buddelschiff	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_789_easy	Leicht	A1	https://hurraki.de/wiki/Zug%C3%A4nglichmachungsverordnung	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_790_easy	Leicht	A1	https://hurraki.de/wiki/Wahlberechtigte	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_791_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=247&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=S&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=8f7c5ae41580ce2bd467f06e07184523	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_793_easy	Leicht	A1	https://hurraki.de/wiki/Lifehack	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_794_plain	Einfach	NA	https://kurier.at/einfache-sprache/aenderungen-im-schulsystem-von-oesterreich/400137227	NA	2018	Kurier	NA	NA	CC BY-NC	WebCorpus	Nachrichten	Zeitungsverlag	NA
m_795_easy	Leicht	A1	https://hurraki.de/wiki/Schlafmaske	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_797_easy	Leicht	A1	https://hurraki.de/wiki/Autobahnvignette	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_798_easy	Leicht	A1	https://hurraki.de/wiki/Beauftragte_der_Bundesregierung_f%C3%BCr_die_Belange_behinderter_Menschen	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_799_easy	Leicht	A1	https://hurraki.de/wiki/Flug_8501	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_800_easy	Leicht	A1	https://hurraki.de/wiki/In_spe	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_801_easy	Leicht	A1	https://hurraki.de/blog/lehr%c2%b7gang-leicht-lesen-2019/	NA	2018	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_802_easy	Leicht	A1	https://hurraki.de/wiki/Leitartikel	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_803_easy	Leicht	A1	https://hurraki.de/wiki/Rosa_Luxemburg	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_804_easy	Leicht	A1	https://hurraki.de/wiki/Geb%C3%A4rdensprache	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_805_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=178&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=M&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=5d73f948957681fbe29d65cb63d9d7e7	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_806_easy	Leicht	A1	https://hurraki.de/wiki/Hitzewelle_2015	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_807_easy	Leicht	A1	https://hurraki.de/wiki/Terrine	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_808_easy	Leicht	A1	https://hurraki.de/wiki/Blutdruck	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_810_easy	Leicht	A1	https://hurraki.de/wiki/Senfautomat	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_811_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=35&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=A&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=6b90d3cdf763664d1083f081a478ee80	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_813_easy	Leicht	A1	https://hurraki.de/wiki/Wahlkampf	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_814_easy	Leicht	NA	https://www.lebenshilfe.de/informieren/woerterbuch/woerterbuch-detail/?tx_lfdictionary_detail%5Bdictionaryentry%5D=150&tx_lfdictionary_detail%5Bsearchterm%5D=&tx_lfdictionary_detail%5Bletter%5D=K&tx_lfdictionary_detail%5Baction%5D=show&tx_lfdictionary_detail%5Bcontroller%5D=Dictionaryentry&cHash=93f58907cf8ef05130befa781e3e13ef	NA	2018	Lebenshilfe	NA	NA	CC BY-NC	WebCorpus	Lexikon	Verein/NGO	NA
m_815_easy	Leicht	A1	https://hurraki.de/wiki/Setlist	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_816_easy	Leicht	A1	https://hurraki.de/wiki/Tollwut	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_817_easy	Leicht	A1	https://hurraki.de/wiki/Fassbombe	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_818_easy	Leicht	A1	https://hurraki.de/wiki/Kimono	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
m_819_easy	Leicht	A1	https://hurraki.de/wiki/Proteste_im_Iran_2017_und_2018	NA	2019	Hep Hep Hurra	NA	NA	CC BY-SA 3.0 DE	WebCorpus	Wiki	Verein/NGO	NA
